game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,44,0:03:18,0:08:42,0:00:07,285,OKC,shot,Russell Westbrook,,,,,,,,,Steven Adams,2,,,made,,Dunk,1,3,13,24.7,6.3,Adams 1' Dunk (8 PTS) (Westbrook 6 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,44,0:02:54,0:09:06,0:00:24,287,MIN,miss,,,,,,,,,,Andrew Wiggins,0,,,missed,,Step Back Jump Shot,18,-109,143,14.1,74.7,MISS Wiggins 18' Step Back Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,44,0:02:51,0:09:09,0:00:03,288,OKC,rebound,,,,,,,,,,Russell Westbrook,,,,,,rebound defensive,,,,,,Westbrook REBOUND (Off:1 Def:3),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,44,0:02:49,0:09:11,0:00:02,289,OKC,turnover,,,,,,,,,,Russell Westbrook,,,out of bounds lost ball turnover,,,out of bounds lost ball turnover,,,,,,Westbrook Out of Bounds Lost Ball Turnover (P6.T8),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,47,0:02:37,0:09:23,0:00:12,290,MIN,shot,,,,,,,,,,Jeff Teague,3,,,made,,Jump Shot,25,-168,183,8.2,70.7,Teague 25' 3PT Jump Shot (8 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,47,0:02:37,0:09:23,0:00:00,291,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,Thunder Timeout: Regular (Reg.2 Short 0),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,47,0:02:22,0:09:38,0:00:15,292,OKC,miss,,,,Karl-Anthony Towns,,,,,,Russell Westbrook,0,,,missed,,unknown,1,-6,12,25.6,6.2,"MISS Westbrook 1' Driving Layup, Towns BLOCK (2 BLK)",,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,47,0:02:19,0:09:41,0:00:03,294,MIN,rebound,,,,,,,,,,Karl-Anthony Towns,,,,,,rebound defensive,,,,,,Towns REBOUND (Off:2 Def:4),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,49,0:02:17,0:09:43,0:00:02,295,MIN,shot,Jimmy Butler,,,,,,,,,Andrew Wiggins,2,,,made,,Running Layup,1,-2,6,24.8,88.4,Wiggins 1' Running Layup (7 PTS) (Butler 2 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,49,0:02:17,0:09:43,0:00:00,297,OKC,foul,,,,,,,,Andrew Wiggins,,Jerami Grant,,,s.foul,,,s.foul,,,,,,Grant S.FOUL (P2.PN) (K.Mauer),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,50,0:02:17,0:09:43,0:00:00,299,MIN,free throw,,,,,,,1,,1,Andrew Wiggins,1,,,made,,Free Throw 1 of 1,,,,,,Wiggins Free Throw 1 of 1 (8 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,51,50,0:02:05,0:09:55,0:00:12,300,MIN,foul,,,,,,,,Paul George,,Andrew Wiggins,,,s.foul,,,s.foul,,,,,,Wiggins S.FOUL (P2.T3) (J.Van Duyne),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,52,50,0:02:05,0:09:55,0:00:00,302,OKC,free throw,,,,,,,1,,2,Paul George,1,,,made,,Free Throw 1 of 2,,,,,,George Free Throw 1 of 2 (16 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,53,50,0:02:05,0:09:55,0:00:00,303,OKC,free throw,,,,,,,2,,2,Paul George,1,,,made,,Free Throw 2 of 2,,,,,,George Free Throw 2 of 2 (17 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,53,50,0:01:59,0:10:01,0:00:06,304,OKC,foul,,,,,,,,Karl-Anthony Towns,,Paul George,,,p.foul,,,p.foul,,,,,,George P.FOUL (P1.PN) (J.Van Duyne),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,53,51,0:01:59,0:10:01,0:00:00,306,MIN,free throw,,,,,,,1,,2,Karl-Anthony Towns,1,,,made,,Free Throw 1 of 2,,,,,,Towns Free Throw 1 of 2 (11 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,53,52,0:01:59,0:10:01,0:00:00,307,MIN,free throw,,,,,,,2,,2,Karl-Anthony Towns,1,,,made,,Free Throw 2 of 2,,,,,,Towns Free Throw 2 of 2 (12 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,53,52,0:01:42,0:10:18,0:00:17,309,OKC,miss,,,,,,,,,,Russell Westbrook,0,,,missed,,Pullup Jump Shot,25,-71,244,32.1,29.4,MISS Westbrook 25' 3PT Pullup Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,53,52,0:01:39,0:10:21,0:00:03,310,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Thunder Rebound,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,55,52,0:01:36,0:10:24,0:00:03,311,OKC,shot,Steven Adams,,,,,,,,,Russell Westbrook,2,,,made,,unknown,2,5,18,24.5,6.8,Westbrook 2' Cutting Dunk Shot (6 PTS) (Adams 1 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,55,54,0:01:28,0:10:32,0:00:08,313,MIN,shot,,,,,,,,,,Jeff Teague,2,,,made,,Floating Jump Shot,3,1,32,25.1,85.8,Teague 3' Floating Jump Shot (10 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,55,54,0:01:23,0:10:37,0:00:05,314,MIN,foul,,,,,,,,Steven Adams,,Karl-Anthony Towns,,,p.foul,,,p.foul,,,,,,Towns P.FOUL (P1.T4) (T.Brown),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,55,54,0:01:12,0:10:48,0:00:11,316,OKC,miss,,,,,,,,,,Carmelo Anthony,0,,,missed,,Jump Shot,12,-83,89,33.3,13.9,MISS Anthony 12' Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,55,54,0:01:09,0:10:51,0:00:03,317,MIN,rebound,,,,,,,,,,Karl-Anthony Towns,,,,,,rebound defensive,,,,,,Towns REBOUND (Off:2 Def:5),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,55,56,0:00:58,0:11:02,0:00:11,318,MIN,shot,Jimmy Butler,,,,,,,,,Karl-Anthony Towns,2,,,made,,Layup,2,-3,15,24.7,87.5,Towns 2' Layup (14 PTS) (Butler 3 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,55,56,0:00:58,0:11:02,0:00:00,320,OKC,foul,,,,,,,,Karl-Anthony Towns,,Carmelo Anthony,,,s.foul,,,s.foul,,,,,,Anthony S.FOUL (P1.PN) (T.Brown),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,55,56,0:00:58,0:11:02,0:00:00,323,MIN,sub,,,,,Tyus Jones,Jeff Teague,,,,Jeff Teague,,,,,,sub,,,,,,SUB: Jones FOR Teague,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,55,57,0:00:58,0:11:02,0:00:00,324,MIN,free throw,,,,,,,1,,1,Karl-Anthony Towns,1,,,made,,Free Throw 1 of 1,,,,,,Towns Free Throw 1 of 1 (15 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,55,57,0:00:47,0:11:13,0:00:11,325,OKC,miss,,,,Karl-Anthony Towns,,,,,,Russell Westbrook,0,,,missed,,unknown,2,3,15,24.7,6.5,"MISS Westbrook 2' Driving Layup, Towns BLOCK (3 BLK)",,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,55,57,0:00:46,0:11:14,0:00:01,327,OKC,rebound,,,,,,,,,,Steven Adams,,,,,,rebound offensive,,,,,,Adams REBOUND (Off:2 Def:1),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,57,57,0:00:46,0:11:14,0:00:00,328,OKC,shot,,,,,,,,,,Steven Adams,2,,,made,,unknown,1,4,4,24.6,5.4,Adams 1' Tip Layup Shot (10 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,57,57,0:00:31,0:11:29,0:00:15,329,OKC,foul,,,,,,,,Andrew Wiggins,,Paul George,,,s.foul,,,s.foul,,,,,,George S.FOUL (P2.PN) (J.Van Duyne),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,57,57,0:00:31,0:11:29,0:00:00,336,MIN,free throw,,,,,,,2,,2,Andrew Wiggins,0,,,missed,,Free Throw 2 of 2,,,,,,MISS Wiggins Free Throw 2 of 2,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,57,57,0:00:31,0:11:29,0:00:00,337,OKC,rebound,,,,,,,,,,Russell Westbrook,,,,,,rebound defensive,,,,,,Westbrook REBOUND (Off:1 Def:4),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,57,57,0:00:31,0:11:29,0:00:00,334,MIN,free throw,,,,,,,1,,2,Andrew Wiggins,0,,,missed,,Free Throw 1 of 2,,,,,,MISS Wiggins Free Throw 1 of 2,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Tyus Jones,2,57,57,0:00:31,0:11:29,0:00:00,335,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,TIMBERWOLVES Rebound,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Marcus Georges-Hunt,2,57,57,0:00:31,0:11:29,0:00:00,333,MIN,sub,,,,,Marcus Georges-Hunt,Tyus Jones,,,,Tyus Jones,,,,,,sub,,,,,,SUB: Georges-Hunt FOR Jones,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Marcus Georges-Hunt,2,59,57,0:00:08,0:11:52,0:00:23,338,OKC,shot,,,,,,,,,,Carmelo Anthony,2,,,made,,Turnaround Fadeaway ,11,113,7,13.7,5.7,Anthony 11' Turnaround Fadeaway (13 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Marcus Georges-Hunt,2,59,57,0:00:02,0:11:58,0:00:06,339,OKC,foul,,,,,,,,Jimmy Butler,,Steven Adams,,,s.foul,,,s.foul,,,,,,Adams S.FOUL (P2.PN) (T.Brown),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Marcus Georges-Hunt,2,59,58,0:00:02,0:11:58,0:00:00,341,MIN,free throw,,,,,,,1,,2,Jimmy Butler,1,,,made,,Free Throw 1 of 2,,,,,,Butler Free Throw 1 of 2 (10 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Marcus Georges-Hunt,2,59,59,0:00:02,0:11:58,0:00:00,342,MIN,free throw,,,,,,,2,,2,Jimmy Butler,1,,,made,,Free Throw 2 of 2,,,,,,Butler Free Throw 2 of 2 (11 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Marcus Georges-Hunt,2,59,59,0:00:00,0:12:00,0:00:02,343,OKC,miss,,,,,,,,,,Jerami Grant,0,,,missed,,Jump Shot,46,13,456,23.7,50.6,MISS Grant 46' 3PT Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Marcus Georges-Hunt,2,59,59,0:00:00,0:12:00,0:00:00,344,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Thunder Rebound,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,Marcus Georges-Hunt,2,59,59,0:00:00,0:12:00,0:00:00,345,,end of period,,,,,,,,,,,,,,,,end of period,,,,,,,,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,59,59,0:12:00,0:00:00,00:-12:00,350,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,,,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,59,61,0:11:50,0:00:10,0:00:10,351,MIN,shot,Jeff Teague,,,,,,,,,Karl-Anthony Towns,2,,,made,,unknown,1,4,6,25.4,88.4,Towns 1' Driving Layup (17 PTS) (Teague 6 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,59,61,0:11:28,0:00:32,0:00:22,353,MIN,foul,,,,,,,,Steven Adams,,Andrew Wiggins,,,s.foul,,,s.foul,,,,,,Wiggins S.FOUL (P3.T1) (K.Mauer),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,60,61,0:11:28,0:00:32,0:00:00,355,OKC,free throw,,,,,,,1,,2,Steven Adams,1,,,made,,Free Throw 1 of 2,,,,,,Adams Free Throw 1 of 2 (11 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,61,61,0:11:28,0:00:32,0:00:00,356,OKC,free throw,,,,,,,2,,2,Steven Adams,1,,,made,,Free Throw 2 of 2,,,,,,Adams Free Throw 2 of 2 (12 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,61,63,0:11:05,0:00:55,0:00:23,357,MIN,shot,,,,,,,,,,Jeff Teague,2,,,made,,Driving Finger Roll Layup,1,-2,13,24.8,87.7,Teague 1' Driving Finger Roll Layup (12 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,61,63,0:10:45,0:01:15,0:00:20,358,OKC,miss,,,,,,,,,,Paul George,0,,,missed,,Turnaround Jump Shot,11,-107,32,35.7,8.2,MISS George 11' Turnaround Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,61,63,0:10:41,0:01:19,0:00:04,359,OKC,rebound,,,,,,,,,,Steven Adams,,,,,,rebound offensive,,,,,,Adams REBOUND (Off:3 Def:1),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,63,63,0:10:39,0:01:21,0:00:02,360,OKC,shot,,,,,,,,,,Steven Adams,2,,,made,,Layup,1,-2,14,25.2,6.4,Adams 1' Layup (14 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,63,65,0:10:26,0:01:34,0:00:13,361,MIN,shot,Jimmy Butler,,,,,,,,,Karl-Anthony Towns,2,,,made,,Jump Shot,5,2,54,25.2,83.6,Towns 5' Jump Shot (19 PTS) (Butler 4 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,65,65,0:10:14,0:01:46,0:00:12,363,OKC,shot,Paul George,,,,,,,,,Steven Adams,2,,,made,,Layup,1,2,14,24.8,6.4,Adams 1' Layup (16 PTS) (George 2 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,65,65,0:10:02,0:01:58,0:00:12,365,MIN,turnover,,,,,,,,,,Jeff Teague,,,out of bounds lost ball turnover,,,out of bounds lost ball turnover,,,,,,Teague Out of Bounds Lost Ball Turnover (P4.T9),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,65,65,0:09:44,0:02:16,0:00:18,366,OKC,turnover,,,,,,,,,,Andre Roberson,,,lost ball ,,Andrew Wiggins,lost ball ,,,,,,"Roberson Lost Ball Turnover (P1.T9), Wiggins STEAL (2 STL)",,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,65,65,0:09:38,0:02:22,0:00:06,368,MIN,miss,,,,,,,,,,Andrew Wiggins,0,,,missed,,Pullup Jump Shot,12,105,67,35.5,82.3,MISS Wiggins 12' Pullup Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,65,65,0:09:34,0:02:26,0:00:04,369,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Thunder Rebound,,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,67,65,0:09:20,0:02:40,0:00:14,370,OKC,shot,Paul George,,,,,,,,,Steven Adams,2,,,made,,Alley Oop Dunk,1,-3,11,25.3,6.1,Adams 1' Alley Oop Dunk (18 PTS) (George 3 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,67,65,0:08:59,0:03:01,0:00:21,373,OKC,foul,,,,,,,,Jimmy Butler,,Paul George,,,s.foul,,,s.foul,,,,,,George S.FOUL (P3.T1) (J.Van Duyne),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,67,66,0:08:59,0:03:01,0:00:00,375,MIN,free throw,,,,,,,1,,2,Jimmy Butler,1,,,made,,Free Throw 1 of 2,,,,,,Butler Free Throw 1 of 2 (12 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,67,66,0:08:59,0:03:01,0:00:00,376,MIN,free throw,,,,,,,2,,2,Jimmy Butler,0,,,missed,,Free Throw 2 of 2,,,,,,MISS Butler Free Throw 2 of 2,,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,67,66,0:08:56,0:03:04,0:00:03,377,OKC,rebound,,,,,,,,,,Carmelo Anthony,,,,,,rebound defensive,,,,,,Anthony REBOUND (Off:0 Def:1),,
0021700074,2017-2018 Regular Season,10/27/2017,Paul George,Carmelo Anthony,Steven Adams,Andre Roberson,Russell Westbrook,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jimmy Butler,Jeff Teague,3,67,66,0:08:46,0:03:14,0:00:10,378,OKC,miss,,,,,,,,,,Russell Westbrook,0,,,missed,,Jump Shot,16,1,162,24.9,21.2,MISS Westbrook 16' Jump Shot,,
